participant,session,age,gender,handedness,phase,overall_trial_num,trial_in_block,mem_filename,mem_ground_truth,controlled,trial_level,item_type,mem_response,mem_rt,mem_trigger_fix,mem_trigger_onset,mem_trigger_resp
7,001,25,f,r,memory_test,582,315,caviar_07s,seen,no,low,uncontrolled,yes,0.9594291999965208,83,53,61
7,001,25,f,r,memory_test,583,316,brick_09s,unseen,,,,no,0.30640700001094956,85,55,61
7,001,25,f,r,memory_test,584,317,retainer_08s,unseen,,,,no,0.3803386999934446,85,55,61
7,001,25,f,r,memory_test,585,318,bathrobe_07s,unseen,,,,no,0.44417850000900216,85,55,61
7,001,25,f,r,memory_test,586,319,scoop_12s,unseen,,,,no,4.052645999996457,85,55,61
7,001,25,f,r,memory_test,587,320,origami_03s,seen,yes,high,controlled,yes,0.9900807000085479,82,52,61
7,001,25,f,r,memory_test,588,321,peanut_butter_07s,unseen,,,,no,0.3728192999988096,85,55,61
7,001,25,f,r,memory_test,589,322,tent_12s,seen,yes,low,controlled,no,0.2811351999989711,81,51,62
7,001,25,f,r,memory_test,590,323,duster_07s,unseen,,,,no,1.3852824999921722,85,55,61
7,001,25,f,r,memory_test,591,324,bubble_wrap_11s,unseen,,,,no,0.43474729999434203,85,55,61
7,001,25,f,r,memory_test,592,325,cardigan_11s,unseen,,,,no,0.7490963000018382,85,55,61
7,001,25,f,r,memory_test,593,326,vest_09s,unseen,,,,no,0.32828349999908824,85,55,61
7,001,25,f,r,memory_test,594,327,drumstick_03s,unseen,,,,yes,0.31935400000656955,85,55,62
7,001,25,f,r,memory_test,595,328,sim_card_10s,unseen,,,,no,0.7120120000035968,85,55,61
7,001,25,f,r,memory_test,596,329,gum_10s,seen,yes,low,controlled,no,0.3706510000047274,81,51,62
7,001,25,f,r,memory_test,597,330,squeegee_10s,unseen,,,,no,0.46248089999426156,85,55,61
7,001,25,f,r,memory_test,598,331,suit_14s,seen,yes,high,controlled,no,0.7867756000050576,82,52,62
7,001,25,f,r,memory_test,599,332,hanger_13n,seen,no,low,uncontrolled,no,0.817132699987269,83,53,62
7,001,25,f,r,memory_test,600,333,tortellini_06s,unseen,,,,no,0.3220050999952946,85,55,61
7,001,25,f,r,memory_test,601,334,pocket_01b,seen,yes,high,controlled,yes,0.7990756999934092,82,52,61
7,001,25,f,r,memory_test,602,335,throne_02s,seen,no,high,uncontrolled,no,1.3279730000067502,84,54,62
7,001,25,f,r,memory_test,603,336,sewage_01b,unseen,,,,no,0.8730139999970561,85,55,61
7,001,25,f,r,memory_test,604,337,caramel_09s,unseen,,,,yes,0.6830705000029411,85,55,62
7,001,25,f,r,memory_test,605,338,tee_01b,seen,no,low,uncontrolled,no,0.7875933000032092,83,53,62
7,001,25,f,r,memory_test,606,339,bead_13s,unseen,,,,no,1.0405494000006001,85,55,61
7,001,25,f,r,memory_test,607,340,gold_13s,seen,no,low,uncontrolled,yes,0.6223385000048438,83,53,61
7,001,25,f,r,memory_test,608,341,icicle_12s,seen,no,high,uncontrolled,yes,0.815928800002439,84,54,61
7,001,25,f,r,memory_test,609,342,ready_meal_11s,unseen,,,,yes,0.9625585000030696,85,55,62
7,001,25,f,r,memory_test,610,343,outlet_02s,unseen,,,,no,0.802670399993076,85,55,61
7,001,25,f,r,memory_test,611,344,grater_03s,seen,yes,low,controlled,yes,0.4721954000124242,81,51,61
7,001,25,f,r,memory_test,612,345,rollerskate_12s,unseen,,,,no,1.6803049000009196,85,55,61
7,001,25,f,r,memory_test,613,346,pallet_11s,unseen,,,,no,0.5755377000023145,85,55,61
7,001,25,f,r,memory_test,614,347,ham_05s,seen,yes,high,controlled,no,2.6697545999923022,82,52,62
7,001,25,f,r,memory_test,615,348,wrench_04s,unseen,,,,yes,0.5160938999906648,85,55,62
7,001,25,f,r,memory_test,616,349,ravioli_15s,seen,yes,high,controlled,no,0.34628449998854194,82,52,62
7,001,25,f,r,memory_test,617,350,bowtie_14s,seen,no,high,uncontrolled,no,0.5755022999946959,84,54,62
7,001,25,f,r,memory_test,618,351,chopsticks_04s,unseen,,,,no,0.7721145999967121,85,55,61
7,001,25,f,r,memory_test,619,352,step_stool_06s,seen,yes,high,controlled,yes,0.7208343000093009,82,52,61
7,001,25,f,r,memory_test,620,353,stamp1_05s,seen,no,low,uncontrolled,no,0.8386191000026884,83,53,62
7,001,25,f,r,memory_test,621,354,bulletproof_vest_03s,seen,no,low,uncontrolled,no,0.7341094000003068,83,53,62
7,001,25,f,r,memory_test,622,355,pencil_sharpener_11s,unseen,,,,no,0.4344363000127487,85,55,61
7,001,25,f,r,memory_test,623,356,sweater_13s,unseen,,,,no,0.589686300008907,85,55,61
7,001,25,f,r,memory_test,624,357,cashew_11s,unseen,,,,no,1.9285520999983419,85,55,61
7,001,25,f,r,memory_test,625,358,plaster_cast_13s,seen,yes,high,controlled,yes,0.8514267000136897,82,52,61
7,001,25,f,r,memory_test,626,359,cream_cheese_05s,unseen,,,,no,0.7885322000074666,85,55,61
7,001,25,f,r,memory_test,627,360,diamond_14s,unseen,,,,no,0.48325730000215117,85,55,61
7,001,25,f,r,memory_test,628,361,swimsuit_08s,seen,yes,low,controlled,yes,0.7273066000052495,81,51,61
7,001,25,f,r,memory_test,629,362,stockings_06s,seen,yes,high,controlled,yes,0.5929531000001589,82,52,61
7,001,25,f,r,memory_test,630,363,mixer_03s,seen,no,low,uncontrolled,yes,0.7513093000015942,83,53,61
7,001,25,f,r,memory_test,631,364,headset_09s,seen,yes,high,controlled,yes,0.8617952000058722,82,52,61
7,001,25,f,r,memory_test,632,365,pizza_03s,seen,yes,low,controlled,yes,0.9698472000018228,81,51,61
