thisRow.t,notes,overall_trial_num,participant,session,age,gender,handedness,phase,calib_target,n_shapes,block_num,trial_in_block,prop_used,stimulus_logit,detection_accuracy,is_timeout,rt_choice,early_response,true_controlled,response_controlled,quest_alpha_sd,mean_evidence,sum_evidence,var_evidence,target_snippet_id,distractor_snippet_ids,quest_alpha_mean,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,control_condition,threshold_75,agency_rating,img_A_name,img_B_name,trigger_fix,trigger_stim_onset,trigger_motion_start,trigger_resp_onset,trigger_resp_val,target_is_left,participant,session,age,gender,handedness,quest_prop_high,quest_high_converged,quest_prop_low,quest_low_converged,miniblock_order,starts_with,
,,229,4,001,19,f,r,test,,2,4,17,0.11031819022881101,,0,False,0.6664118999615312,False,img_B,img_A,,1.54658236950971,281.4779912507672,192.09728560970564,1243,[np.int64(537)],,,,,,low,0.11031819022881101,3,skirt_02s,teabag_09s,71,11,22,32,42,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,230,4,001,19,f,r,test,,2,4,18,0.11031819022881101,,1,False,2.2183981999987736,False,img_B,img_B,,2.4720577509165413,449.91451066681054,264.96678711493036,194,[np.int64(557)],,,,,,low,0.11031819022881101,1,grain_05s,suit_14s,71,11,22,32,41,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,231,4,001,19,f,r,test,,2,4,19,0.11031819022881101,,1,False,2.184587099996861,False,img_A,img_A,,0.6282843160561699,114.34774552222291,223.94283612959606,1264,[np.int64(1164)],,,,,,low,0.11031819022881101,1,gold_13s,creme_brulee_07s,71,11,21,31,41,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,232,4,001,19,f,r,test,,2,4,20,0.11031819022881101,,0,False,0.5594524999614805,False,img_B,img_A,,0.6379902923595631,116.75222350180005,378.60173434860025,26,[np.int64(128)],,,,,,low,0.11031819022881101,3,mosquito_net_02s,dough_17s,71,11,22,32,42,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,233,4,001,19,f,r,test,,2,5,1,0.36702615581268544,,1,False,0.5646599999745376,False,img_A,img_A,,5.527195021886901,1005.949493983416,200.22302553976849,804,[np.int64(1549)],,,,,,high,0.36702615581268544,7,shoelace_06s,slot_machine_05s,72,13,23,33,41,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,234,4,001,19,f,r,test,,2,5,2,0.36702615581268544,,1,False,0.7837964000063948,False,img_A,img_A,,5.912341756773962,1076.0461997328612,372.77765237269324,536,[np.int64(1226)],,,,,,high,0.36702615581268544,7,apron_10s,bowling_ball_01b,72,13,23,33,41,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,235,4,001,19,f,r,test,,2,5,3,0.36702615581268544,,1,False,0.4664952000021003,False,img_A,img_A,,4.57376197980718,832.4246803249066,568.0298062569144,1387,[np.int64(1415)],,,,,,high,0.36702615581268544,7,chalk_02s,headdress_11s,72,13,23,33,41,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,236,4,001,19,f,r,test,,2,5,4,0.36702615581268544,,1,False,0.9397898000315763,False,img_A,img_A,,3.9107245574198335,711.7518694504097,628.2005851259014,880,[np.int64(526)],,,,,,high,0.36702615581268544,7,highlighter_05s,windsock_09s,72,13,24,34,41,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,237,4,001,19,f,r,test,,2,5,5,0.36702615581268544,,0,False,0.40544959995895624,False,img_B,img_A,,5.77732424621998,1051.4730128120364,442.7700420492447,607,[np.int64(372)],,,,,,high,0.36702615581268544,7,footrest_01b,tamale_13s,72,13,24,34,42,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,238,4,001,19,f,r,test,,2,5,6,0.36702615581268544,,1,False,1.0891132000251673,False,img_B,img_B,,6.123486192974727,1114.4744871214002,254.69259072440212,277,[np.int64(399)],,,,,,high,0.36702615581268544,7,comic_book_08s,pomegranate_11n,72,13,24,34,41,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,239,4,001,19,f,r,test,,2,5,7,0.36702615581268544,,1,False,0.9411768999998458,False,img_A,img_A,,4.911173141904981,898.7446849686115,473.5999231855469,535,[np.int64(1093)],,,,,,high,0.36702615581268544,7,marshmallow_12s,ravioli_15s,72,13,24,34,41,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,240,4,001,19,f,r,test,,2,5,8,0.36702615581268544,,1,False,0.6281202000100166,False,img_A,img_A,,4.7021034882304935,855.7828348579499,461.520674500706,639,[np.int64(781)],,,,,,high,0.36702615581268544,7,leotard_13s,hanger_13n,72,13,23,33,41,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,241,4,001,19,f,r,test,,2,5,9,0.36702615581268544,,1,False,0.696844800026156,False,img_B,img_B,,5.5091586133697135,1002.6668676332879,348.5723054678811,1028,[np.int64(332)],,,,,,high,0.36702615581268544,7,bracelet1_12s,coffee_filter_05s,72,13,24,34,41,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,242,4,001,19,f,r,test,,2,5,10,0.36702615581268544,,1,False,0.55557799997041,False,img_A,img_A,,6.666066380806176,1213.224081306724,170.47838032863973,363,[np.int64(1277)],,,,,,high,0.36702615581268544,7,solar_panel_04s,paint_01b,72,13,24,34,41,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,243,4,001,19,f,r,test,,2,5,11,0.36702615581268544,,1,False,0.5179511000169441,False,img_A,img_A,,4.8801723026769945,888.191359087213,354.3913580927198,1138,[np.int64(1139)],,,,,,high,0.36702615581268544,7,hula_hoop_16s,flan_02s,72,13,23,33,41,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,244,4,001,19,f,r,test,,2,5,12,0.36702615581268544,,1,False,0.6854320000275038,False,img_B,img_B,,3.9109577824607396,711.7943164078546,410.9115351320453,624,[np.int64(900)],,,,,,high,0.36702615581268544,7,spider_web_06s,baklava_11s,72,13,24,34,41,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,245,4,001,19,f,r,test,,2,5,13,0.36702615581268544,,1,False,0.6893282000091858,False,img_B,img_B,,6.339997762840536,1153.8795928369775,299.07145468192937,1126,[np.int64(1084)],,,,,,high,0.36702615581268544,7,safety_pin_03s,swimsuit_08s,72,13,23,33,41,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,246,4,001,19,f,r,test,,2,5,14,0.36702615581268544,,1,False,0.6035265999962576,False,img_B,img_B,,5.072704781321054,923.2322702004318,352.6999708333427,1440,[np.int64(819)],,,,,,high,0.36702615581268544,7,veil_01s,snorkel_05s,72,13,23,33,41,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,247,4,001,19,f,r,test,,2,5,15,0.36702615581268544,,1,False,0.5033880000119098,False,img_A,img_A,,6.548768671697199,1191.8758982488903,383.7229911213355,405,[np.int64(1557)],,,,,,high,0.36702615581268544,7,chips_03s,spareribs_10s,72,13,23,33,41,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,248,4,001,19,f,r,test,,2,5,16,0.36702615581268544,,1,False,0.883100800041575,False,img_B,img_B,,8.42011341607036,1549.3008685569462,330.2270263270489,847,[np.int64(571)],,,,,,high,0.36702615581268544,7,shopping_basket_05s,corset_09s,72,13,24,34,41,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,249,4,001,19,f,r,test,,2,5,17,0.36702615581268544,,1,False,1.020201800041832,False,img_A,img_A,,3.9604746569414764,720.8063875633487,325.71048800122054,712,[np.int64(1501)],,,,,,high,0.36702615581268544,7,tee_01b,paperclip_07s,72,13,24,34,41,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,250,4,001,19,f,r,test,,2,5,18,0.36702615581268544,,1,False,0.8525193000095896,False,img_A,img_A,,4.054064556122727,737.8397492143363,241.6489479825004,1376,[np.int64(577)],,,,,,high,0.36702615581268544,6,lamb_chop_18s,eyeliner_10s,72,13,24,34,41,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,251,4,001,19,f,r,test,,2,5,19,0.36702615581268544,,1,False,0.5582291000173427,False,img_B,img_B,,5.47570437794031,996.5781967851364,363.8213298588117,235,[np.int64(1177)],,,,,,high,0.36702615581268544,7,refrigerator_11s,sarcophagus_08s,72,13,24,34,41,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,252,4,001,19,f,r,test,,2,5,20,0.36702615581268544,,1,False,0.5748409999650903,False,img_A,img_A,,5.208874528437706,948.0151641756624,437.3875363058771,1013,[np.int64(1130)],,,,,,high,0.36702615581268544,7,playing_card_12s,wrap_09s,72,13,23,33,41,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,253,4,001,19,f,r,test,,2,6,1,0.11031819022881101,,0,False,0.47391860000789165,False,img_A,img_B,,1.0383699177707457,188.9833250342757,512.9292673799957,1148,[np.int64(994)],,,,,,low,0.11031819022881101,5,money_14s,vending_machine_03s,71,11,22,32,42,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,254,4,001,19,f,r,test,,2,6,2,0.11031819022881101,,0,False,1.5170448999851942,False,img_B,img_A,,1.7445950580243934,317.5163005604396,367.1844411129514,1457,[np.int64(78)],,,,,,low,0.11031819022881101,3,coin_15s,lollipop_01b,71,11,21,31,42,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,255,4,001,19,f,r,test,,2,6,3,0.11031819022881101,,0,False,0.9029642000095919,False,img_B,img_A,,0.767476893462177,139.6807946101162,301.8606207909811,963,[np.int64(1052)],,,,,,low,0.11031819022881101,1,squirt_gun_15s,doorknocker_08s,71,11,22,32,42,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,256,4,001,19,f,r,test,,2,6,4,0.11031819022881101,,1,False,0.5783247000072151,False,img_B,img_B,,1.7317511651129138,316.91046321566324,272.58987371755995,1485,[np.int64(1125)],,,,,,low,0.11031819022881101,4,step_stool_06s,grapefruit_09s,71,11,22,32,41,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,257,4,001,19,f,r,test,,2,6,5,0.11031819022881101,,0,False,0.6417947000009008,False,img_B,img_A,,1.1446159275610484,208.3200988161108,678.2414325848586,1233,[np.int64(204)],,,,,,low,0.11031819022881101,1,turf_07s,undershirt_04s,71,11,22,32,42,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,258,4,001,19,f,r,test,,2,6,6,0.11031819022881101,,0,False,1.5893508999724872,False,img_A,img_B,,0.6031498305843436,109.77326916635053,620.5756449420421,429,[np.int64(1061)],,,,,,low,0.11031819022881101,1,wetsuit_09s,pin_12s,71,11,21,31,42,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,259,4,001,19,f,r,test,,2,6,7,0.11031819022881101,,0,False,0.5654519000090659,False,img_B,img_A,,0.7068464955959148,128.6460621984565,328.6861972102132,1436,[np.int64(10)],,,,,,low,0.11031819022881101,2,batter_04s,hood_06s,71,11,22,32,42,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,260,4,001,19,f,r,test,,2,6,8,0.11031819022881101,,1,False,0.6694603000069037,False,img_A,img_A,,-0.43600909474942473,-79.3536552443953,767.1880564278514,62,[np.int64(1342)],,,,,,low,0.11031819022881101,5,clothespin_08s,cheeseburger_12s,71,11,22,32,41,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,261,4,001,19,f,r,test,,2,6,9,0.11031819022881101,,1,False,1.28926789999241,False,img_B,img_B,,1.52901980693895,278.2816048628889,447.5262592679497,276,[np.int64(1404)],,,,,,low,0.11031819022881101,2,cookie_11s,taffy_08s,71,11,22,32,41,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,262,4,001,19,f,r,test,,2,6,10,0.11031819022881101,,1,False,0.8156075000297278,False,img_A,img_A,,0.6333620832847244,115.27189915781985,508.5942922671972,1350,[np.int64(495)],,,,,,low,0.11031819022881101,1,backscratcher_12s,wafer_08s,71,11,21,31,41,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,263,4,001,19,f,r,test,,2,6,11,0.11031819022881101,,1,False,1.0908293999964371,False,img_A,img_A,,-0.0969204627782727,-17.63952422564563,211.98259235779358,1079,[np.int64(958)],,,,,,low,0.11031819022881101,4,gas_mask_01b,jumpsuit_11s,71,11,22,32,41,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,264,4,001,19,f,r,test,,2,6,12,0.11031819022881101,,0,False,0.9013995000277646,False,img_A,img_B,,1.7949445098612793,326.6799007947528,99.25455055285971,713,[np.int64(1272)],,,,,,low,0.11031819022881101,1,mixer_03s,boot_09s,71,11,22,32,42,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,265,4,001,19,f,r,test,,2,6,13,0.11031819022881101,,1,False,0.6799225999857299,False,img_A,img_A,,0.4595401799074583,83.63631274315742,450.8238315964251,1189,[np.int64(1158)],,,,,,low,0.11031819022881101,4,hot_tub_07s,pajamas_13s,71,11,21,31,41,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,266,4,001,19,f,r,test,,2,6,14,0.11031819022881101,,0,False,1.5222857000189833,False,img_B,img_A,,1.432563686084376,260.72659086735644,469.96650903841567,211,[np.int64(1022)],,,,,,low,0.11031819022881101,1,dip_04s,jelly_bean_13n,71,11,21,31,42,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,267,4,001,19,f,r,test,,2,6,15,0.11031819022881101,,1,False,0.5221406000200659,False,img_B,img_B,,-0.3630949692741612,-66.08328440789734,261.84359260362777,154,[np.int64(196)],,,,,,low,0.11031819022881101,5,orange_rind_15s,chaps_14s,71,11,21,31,41,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,268,4,001,19,f,r,test,,2,6,16,0.11031819022881101,,1,False,0.6383227999904193,False,img_A,img_A,,1.6922263809775817,307.9852013379199,452.5453354359933,1063,[np.int64(494)],,,,,,low,0.11031819022881101,3,headset_09s,lipstick_12s,71,11,21,31,41,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,269,4,001,19,f,r,test,,2,6,17,0.11031819022881101,,1,False,1.8865802999935113,False,img_A,img_A,,0.5618254667896474,102.25223495571583,186.80639245657756,796,[np.int64(1528)],,,,,,low,0.11031819022881101,1,biscuit_09s,container_04s,71,11,22,32,41,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,270,4,001,19,f,r,test,,2,6,18,0.11031819022881101,,1,False,1.006437800009735,False,img_A,img_A,,1.5214328265023327,276.90077442342454,396.3824698153743,822,[np.int64(761)],,,,,,low,0.11031819022881101,1,piggy_bank_01b,magnet_12s,71,11,22,32,41,False,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,271,4,001,19,f,r,test,,2,6,19,0.11031819022881101,,0,False,0.7099657999933697,False,img_B,img_A,,1.667740774907063,303.5288210330855,470.57630754903107,1038,[np.int64(969)],,,,,,low,0.11031819022881101,1,bulletproof_vest_03s,icicle_12s,71,11,21,31,42,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,272,4,001,19,f,r,test,,2,6,20,0.11031819022881101,,0,False,1.5210623999591917,False,img_A,img_B,,-0.4854564146595245,-88.35306746803346,133.8898743935995,1011,[np.int64(742)],,,,,,low,0.11031819022881101,1,headscarf_07s,latte_01b,71,11,21,31,42,True,4,001,19,f,r,0.36702615581268544,False,0.11031819022881101,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
