thisRow.t,notes,overall_trial_num,participant,session,age,gender,handedness,phase,calib_target,n_shapes,block_num,trial_in_block,prop_used,stimulus_logit,detection_accuracy,is_timeout,rt_choice,early_response,true_controlled,response_controlled,quest_alpha_sd,mean_evidence,sum_evidence,var_evidence,target_snippet_id,distractor_snippet_ids,quest_alpha_mean,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,control_condition,threshold_75,agency_rating,img_A_name,img_B_name,trigger_fix,trigger_stim_onset,trigger_motion_start,trigger_resp_onset,trigger_resp_val,target_is_left,participant,session,age,gender,handedness,quest_prop_low,quest_low_converged,quest_prop_high,quest_high_converged,miniblock_order,starts_with,
,,219,3,001,21,f,r,test,,2,4,19,0.38715151836129785,,1,False,0.8075609000225086,False,img_B,img_B,,7.402512307004181,1347.257239874761,369.76260880705047,1500,[np.int64(1406)],,,,,,high,0.38715151836129785,5,ham_05s,throne_02s,72,13,24,34,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,220,3,001,21,f,r,test,,2,4,20,0.38715151836129785,,1,False,1.103418699989561,False,img_A,img_A,,6.595888105478075,1200.4516351970096,320.0854047875705,1510,[np.int64(805)],,,,,,high,0.38715151836129785,3,footrest_01b,plaster_cast_13s,72,13,24,34,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,221,3,001,21,f,r,test,,2,5,1,0.30958094130433256,,1,False,1.2087529000127688,False,img_A,img_A,,4.3300370813443445,788.0667488046706,305.38840986458274,1141,[np.int64(75)],,,,,,low,0.30958094130433256,3,lamb_chop_18s,magnet_12s,71,11,22,32,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,222,3,001,21,f,r,test,,2,5,2,0.30958094130433256,,1,False,0.7305435000162106,False,img_A,img_A,,4.75633305181708,865.6526154307086,279.7994655741887,857,[np.int64(275)],,,,,,low,0.30958094130433256,4,trombone_14s,skirt_02s,71,11,22,32,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,223,3,001,21,f,r,test,,2,5,3,0.30958094130433256,,1,False,0.7176537000050303,False,img_A,img_A,,3.8762180363187015,705.4716826100037,367.4362304715259,1088,[np.int64(83)],,,,,,low,0.30958094130433256,4,tiramisu_12s,icicle_12s,71,11,21,31,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,224,3,001,21,f,r,test,,2,5,4,0.30958094130433256,,1,False,0.6602893999952357,False,img_B,img_B,,4.574237298687467,832.511188361119,162.81792259912916,1409,[np.int64(1325)],,,,,,low,0.30958094130433256,4,mosquito_net_02s,paint_01b,71,11,21,31,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,225,3,001,21,f,r,test,,2,5,5,0.30958094130433256,,1,False,1.3902705000073183,False,img_B,img_B,,4.877675875900415,887.7370094138755,427.1780840242398,312,[np.int64(1215)],,,,,,low,0.30958094130433256,2,light_switch_17s,pizza_03s,71,11,22,32,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,226,3,001,21,f,r,test,,2,5,6,0.30958094130433256,,1,False,1.4188373000069987,False,img_A,img_A,,3.7158188052679186,676.2790225587612,324.45167968226696,1167,[np.int64(1390)],,,,,,low,0.30958094130433256,2,chaps_14s,cardboard_07s,71,11,22,32,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,227,3,001,21,f,r,test,,2,5,7,0.30958094130433256,,1,False,1.1469572999922093,False,img_A,img_A,,3.7272718767865367,678.3634815751496,452.25457719656515,753,[np.int64(488)],,,,,,low,0.30958094130433256,2,pita_08s,snowman_03s,71,11,21,31,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,228,3,001,21,f,r,test,,2,5,8,0.30958094130433256,,1,False,1.2990420999994967,False,img_B,img_B,,3.8966321039613603,709.1870429209675,718.3040130473473,1547,[np.int64(1219)],,,,,,low,0.30958094130433256,2,computer_screen_12s,coffee_filter_05s,71,11,22,32,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,229,3,001,21,f,r,test,,2,5,9,0.30958094130433256,,1,False,0.8231628999928944,False,img_A,img_A,,3.354548914743108,610.5279024832456,385.5540654200714,22,[np.int64(1464)],,,,,,low,0.30958094130433256,4,birthday_cake_12s,sweeper_02s,71,11,22,32,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,230,3,001,21,f,r,test,,2,5,10,0.30958094130433256,,1,False,0.6569625000120141,False,img_B,img_B,,4.220515496824508,768.1338204220606,360.1253500149272,1309,[np.int64(184)],,,,,,low,0.30958094130433256,5,thumbtack_15n,safety_pin_03s,71,11,22,32,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,231,3,001,21,f,r,test,,2,5,11,0.30958094130433256,,1,False,1.9796163999999408,False,img_B,img_B,,3.566781749957483,649.1542784922619,344.9883643588929,1413,[np.int64(1232)],,,,,,low,0.30958094130433256,2,cellphone_11s,belt_14s,71,11,21,31,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,232,3,001,21,f,r,test,,2,5,12,0.30958094130433256,,1,False,0.8256018999963999,False,img_B,img_B,,5.066433953057066,922.0909794563861,458.96463778409526,832,[np.int64(15)],,,,,,low,0.30958094130433256,2,javelin_01s,coffee_13s,71,11,21,31,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,233,3,001,21,f,r,test,,2,5,13,0.30958094130433256,,1,False,0.7089570999960415,False,img_A,img_A,,3.056881209563695,556.3523801405925,569.3022715830748,612,[np.int64(754)],,,,,,low,0.30958094130433256,4,biscuit_09s,mitten_08s,71,11,22,32,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,234,3,001,21,f,r,test,,2,5,14,0.30958094130433256,,1,False,0.6062206999922637,False,img_B,img_B,,3.4772763901362707,632.8643030048013,462.8667773533677,155,[np.int64(1535)],,,,,,low,0.30958094130433256,4,pomegranate_11n,ironing_board_01b,71,11,21,31,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,235,3,001,21,f,r,test,,2,5,15,0.30958094130433256,,1,False,1.194252499990398,False,img_B,img_B,,5.585146949567182,1016.4967448212271,177.03640042161555,743,[np.int64(597)],,,,,,low,0.30958094130433256,3,costume_08s,chicken1_08s,71,11,21,31,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,236,3,001,21,f,r,test,,2,5,16,0.30958094130433256,,1,False,0.9604549999930896,False,img_A,img_A,,4.482263489491857,815.7719550875181,398.8509522788278,1504,[np.int64(760)],,,,,,low,0.30958094130433256,4,french_horn_05s,money_14s,71,11,21,31,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,237,3,001,21,f,r,test,,2,5,17,0.30958094130433256,,1,False,0.8248192000028212,False,img_B,img_B,,3.1972098549484826,581.8921936006238,440.25288700578596,1559,[np.int64(1503)],,,,,,low,0.30958094130433256,5,mixer_03s,sausage_08s,71,11,22,32,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,238,3,001,21,f,r,test,,2,5,18,0.30958094130433256,,1,False,0.9571974000136834,False,img_A,img_A,,4.314626971100296,785.2621087402538,419.08463691154515,1242,[np.int64(147)],,,,,,low,0.30958094130433256,4,hairnet_07s,seismograph_06s,71,11,22,32,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,239,3,001,21,f,r,test,,2,5,19,0.30958094130433256,,1,False,1.0797653000045102,False,img_A,img_A,,4.980007166905299,906.3613043767643,287.3914614195612,71,[np.int64(954)],,,,,,low,0.30958094130433256,3,hood_06s,eye_patch_11s,71,11,21,31,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,240,3,001,21,f,r,test,,2,5,20,0.30958094130433256,,1,False,1.1148541000147816,False,img_A,img_A,,3.561674778578037,648.2248097012027,347.43867513925943,8,[np.int64(1565)],,,,,,low,0.30958094130433256,2,handbrake_03s,gyro_01b,71,11,21,31,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,241,3,001,21,f,r,test,,2,6,1,0.38715151836129785,,1,False,0.6790992000023834,False,img_B,img_B,,6.3778781098983,1160.7738160014906,332.18117776652997,1391,[np.int64(1226)],,,,,,high,0.38715151836129785,5,pan_15s,gauze_02s,72,13,24,34,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,242,3,001,21,f,r,test,,2,6,2,0.38715151836129785,,1,False,0.8576304000162054,False,img_A,img_A,,5.99778753450861,1091.597331280567,245.05416804158793,1317,[np.int64(547)],,,,,,high,0.38715151836129785,5,pillbox_13s,spareribs_10s,72,13,24,34,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,243,3,001,21,f,r,test,,2,6,3,0.38715151836129785,,1,False,0.8032852999749593,False,img_A,img_A,,4.764791877693188,867.1921217401602,424.71492178479974,605,[np.int64(1152)],,,,,,high,0.38715151836129785,5,chili_11s,sequin_08s,72,13,24,34,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,244,3,001,21,f,r,test,,2,6,4,0.38715151836129785,,1,False,0.785538500000257,False,img_A,img_A,,7.19891299936968,1324.5999918840212,413.8756932027993,1002,[np.int64(537)],,,,,,high,0.38715151836129785,5,tamale_13s,shopping_basket_05s,72,13,23,33,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,245,3,001,21,f,r,test,,2,6,5,0.38715151836129785,,1,False,0.7488154000020586,False,img_A,img_A,,7.267565276807548,1322.6968803789737,345.23033568523,986,[np.int64(1529)],,,,,,high,0.38715151836129785,5,limousine_10s,hobbyhorse_04s,72,13,24,34,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,246,3,001,21,f,r,test,,2,6,6,0.38715151836129785,,1,False,0.6955533000000287,False,img_A,img_A,,6.758094771027183,1236.7313430979746,226.15122317466617,854,[np.int64(293)],,,,,,high,0.38715151836129785,6,slot_machine_05s,bulletproof_vest_03s,72,13,23,33,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,247,3,001,21,f,r,test,,2,6,7,0.38715151836129785,,1,False,0.7600542999862228,False,img_B,img_B,,5.03724515938603,916.7786190082575,372.6885905214725,1066,[np.int64(138)],,,,,,high,0.38715151836129785,5,saxophone_07s,batter_04s,72,13,24,34,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,248,3,001,21,f,r,test,,2,6,8,0.38715151836129785,,1,False,0.777027599979192,False,img_B,img_B,,5.800008655478168,1055.6015752970266,209.7665479198846,373,[np.int64(344)],,,,,,high,0.38715151836129785,5,headset_09s,headdress_11s,72,13,23,33,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,249,3,001,21,f,r,test,,2,6,9,0.38715151836129785,,1,False,0.6947179000126198,False,img_B,img_B,,7.283170503496729,1325.5370316364047,221.6253867938289,956,[np.int64(26)],,,,,,high,0.38715151836129785,5,figurine_11s,windsock_09s,72,13,23,33,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,250,3,001,21,f,r,test,,2,6,10,0.38715151836129785,,1,False,0.809380599996075,False,img_B,img_B,,6.116055783685296,1113.1221526307238,282.8810362133843,403,[np.int64(813)],,,,,,high,0.38715151836129785,5,breadstick_14s,roll_01b,72,13,24,34,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,251,3,001,21,f,r,test,,2,6,11,0.38715151836129785,,1,False,0.7091266000061296,False,img_A,img_A,,5.757283177374817,1047.8255382822167,433.15013709862916,718,[np.int64(266)],,,,,,high,0.38715151836129785,5,marshmallow_12s,cheeseburger_12s,72,13,24,34,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,252,3,001,21,f,r,test,,2,6,12,0.38715151836129785,,1,False,0.6408597000117879,False,img_B,img_B,,6.486117782311142,1180.4734363806278,388.5549606867488,1013,[np.int64(1047)],,,,,,high,0.38715151836129785,5,taffy_08s,marker_08s,72,13,23,33,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,253,3,001,21,f,r,test,,2,6,13,0.38715151836129785,,1,False,0.9044139999896288,False,img_A,img_A,,5.818417243052313,1064.7703554785733,381.90401671766205,1194,[np.int64(762)],,,,,,high,0.38715151836129785,4,joystick_02s,bowling_ball_01b,72,13,23,33,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,254,3,001,21,f,r,test,,2,6,14,0.38715151836129785,,1,False,1.0237839999899734,False,img_A,img_A,,6.3436668873000315,1154.5473734886057,426.84511312144963,1539,[np.int64(362)],,,,,,high,0.38715151836129785,4,wafer_08s,tomato_sauce_14s,72,13,23,33,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,255,3,001,21,f,r,test,,2,6,15,0.38715151836129785,,1,False,0.8627878999977838,False,img_A,img_A,,5.597102844594281,1018.6727177161592,325.6657707643817,580,[np.int64(1445)],,,,,,high,0.38715151836129785,5,solar_panel_04s,grater_03s,72,13,23,33,41,True,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,256,3,001,21,f,r,test,,2,6,16,0.38715151836129785,,1,False,0.8538371000031475,False,img_A,img_A,,5.701873211548649,1037.7409245018541,435.8896828521693,1067,[np.int64(1442)],,,,,,high,0.38715151836129785,5,doorknocker_08s,pajamas_13s,72,13,24,34,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,257,3,001,21,f,r,test,,2,6,17,0.38715151836129785,,1,False,0.7472394999931566,False,img_A,img_A,,5.679628237366063,1039.3719674379895,297.00304770373947,187,[np.int64(1157)],,,,,,high,0.38715151836129785,6,hot-water_bottle_05s,ice_cube_03s,72,13,24,34,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,258,3,001,21,f,r,test,,2,6,18,0.38715151836129785,,1,False,0.8275929000228643,False,img_A,img_A,,6.485841173905812,1173.937252476952,416.48750590203286,1514,[np.int64(1304)],,,,,,high,0.38715151836129785,4,wrap_09s,flipper_12s,72,13,24,34,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,259,3,001,21,f,r,test,,2,6,19,0.38715151836129785,,1,False,0.8969832000148017,False,img_A,img_A,,5.700334455039483,1037.4608708171859,225.92966921926032,46,[np.int64(1502)],,,,,,high,0.38715151836129785,3,shower_cap_12s,sushi_08s,72,13,24,34,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
,,260,3,001,21,f,r,test,,2,6,20,0.38715151836129785,,1,False,0.8737966000044253,False,img_A,img_A,,6.775361538128184,1233.1157999393295,277.8138801930168,912,[np.int64(566)],,,,,,high,0.38715151836129785,4,coverall_11s,garter_02s,72,13,24,34,41,False,3,001,21,f,r,0.30958094130433256,True,0.38715151836129785,False,"['low', 'high', 'low', 'high', 'low', 'high']",low,
